      key      ,     value 
key0000000048122,value00000048122
key0000000037339,value00000037339
key0000000087126,value00000087126
key0000000089680,value00000089680
key0000000090612,value00000090612
key0000000075655,value00000075655
key0000000036390,value00000036390
key0000000061025,value00000061025
key0000000015853,value00000015853
key0000000000528,value00000000528
key0000000035721,value00000035721
key0000000054215,value00000054215
key0000000025898,value00000025898
key0000000082906,value00000082906
key0000000004466,value00000004466
key0000000008540,value00000008540
key0000000058619,value00000058619
key0000000028850,value00000028850
key0000000095135,value00000095135
key0000000011450,value00000011450
key0000000019055,value00000019055
key0000000011147,value00000011147
key0000000029242,value00000029242
key0000000028870,value00000028870
key0000000024922,value00000024922
key0000000041100,value00000041100
key0000000087909,value00000087909
key0000000091884,value00000091884
key0000000008826,value00000008826
key0000000027025,value00000027025
key0000000083919,value00000083919
key0000000003832,value00000003832
key0000000067179,value00000067179
key0000000011641,value00000011641
key0000000092895,value00000092895
key0000000029832,value00000029832
key0000000075004,value00000075004
key0000000057175,value00000057175
key0000000065717,value00000065717
key0000000044645,value00000044645
key0000000060865,value00000060865
key0000000051851,value00000051851
key0000000053857,value00000053857
key0000000050517,value00000050517
key0000000057961,value00000057961
key0000000072067,value00000072067
key0000000073580,value00000073580
key0000000090311,value00000090311
key0000000049795,value00000049795
key0000000029939,value00000029939
key0000000040985,value00000040985
key0000000089548,value00000089548
key0000000081883,value00000081883
key0000000091157,value00000091157
key0000000005561,value00000005561
key0000000038843,value00000038843
key0000000094519,value00000094519
key0000000013918,value00000013918
key0000000001516,value00000001516
key0000000062448,value00000062448
key0000000079623,value00000079623
key0000000013259,value00000013259
key0000000069555,value00000069555
key0000000024580,value00000024580
key0000000053632,value00000053632
key0000000001649,value00000001649
key0000000086813,value00000086813
key0000000074176,value00000074176
key0000000034648,value00000034648
key0000000092185,value00000092185
key0000000034039,value00000034039
key0000000036906,value00000036906
key0000000060718,value00000060718
key0000000066640,value00000066640
key0000000086105,value00000086105
key0000000069776,value00000069776
key0000000036515,value00000036515
key0000000001909,value00000001909
key0000000090084,value00000090084
key0000000094264,value00000094264
key0000000062013,value00000062013
key0000000047466,value00000047466
key0000000095951,value00000095951
key0000000027080,value00000027080
key0000000055269,value00000055269
key0000000060417,value00000060417
key0000000018608,value00000018608
key0000000046071,value00000046071
key0000000019851,value00000019851
key0000000071648,value00000071648
key0000000094593,value00000094593
key0000000029856,value00000029856
key0000000027886,value00000027886
key0000000081743,value00000081743
key0000000073119,value00000073119
key0000000009374,value00000009374
key0000000033955,value00000033955
key0000000021952,value00000021952
key0000000074402,value00000074402
key0000000080426,value00000080426
key0000000065539,value00000065539
key0000000077626,value00000077626
key0000000070085,value00000070085
key0000000080902,value00000080902
key0000000099576,value00000099576
key0000000060565,value00000060565
key0000000032002,value00000032002
key0000000034409,value00000034409
key0000000011359,value00000011359
key0000000008627,value00000008627
key0000000005308,value00000005308
key0000000043732,value00000043732
key0000000058176,value00000058176
key0000000077639,value00000077639
key0000000035487,value00000035487
key0000000032098,value00000032098
key0000000013965,value00000013965
key0000000013034,value00000013034
key0000000092265,value00000092265
key0000000093117,value00000093117
key0000000066847,value00000066847
key0000000043628,value00000043628
key0000000063373,value00000063373
key0000000027176,value00000027176
key0000000050531,value00000050531
key0000000034363,value00000034363
key0000000073853,value00000073853
key0000000088809,value00000088809
key0000000001985,value00000001985
key0000000039227,value00000039227
key0000000098085,value00000098085
key0000000093670,value00000093670
key0000000043443,value00000043443
key0000000079138,value00000079138
key0000000015065,value00000015065
key0000000008952,value00000008952
key0000000066616,value00000066616
key0000000070611,value00000070611
key0000000004827,value00000004827
key0000000043712,value00000043712
key0000000007142,value00000007142
key0000000013701,value00000013701
key0000000072184,value00000072184
key0000000025171,value00000025171
key0000000089809,value00000089809
key0000000060276,value00000060276
key0000000072027,value00000072027
key0000000073834,value00000073834
key0000000089658,value00000089658
key0000000088522,value00000088522
key0000000090395,value00000090395
key0000000084016,value00000084016
key0000000087438,value00000087438
key0000000051829,value00000051829
key0000000003902,value00000003902
key0000000051720,value00000051720
key0000000072673,value00000072673
key0000000024000,value00000024000
key0000000036205,value00000036205
key0000000052216,value00000052216
key0000000005504,value00000005504
key0000000090041,value00000090041
key0000000087724,value00000087724
key0000000022126,value00000022126
key0000000088729,value00000088729
key0000000080472,value00000080472
key0000000007244,value00000007244
key0000000068933,value00000068933
key0000000036067,value00000036067
key0000000032079,value00000032079
key0000000081845,value00000081845
key0000000098973,value00000098973
key0000000072866,value00000072866
key0000000049563,value00000049563
key0000000070141,value00000070141
key0000000015093,value00000015093
key0000000020460,value00000020460
key0000000000547,value00000000547
key0000000002460,value00000002460
key0000000058106,value00000058106
key0000000007030,value00000007030
key0000000028921,value00000028921
key0000000079182,value00000079182
key0000000011755,value00000011755
key0000000033292,value00000033292
key0000000068928,value00000068928
key0000000035832,value00000035832
key0000000049758,value00000049758
key0000000096371,value00000096371
key0000000054672,value00000054672
key0000000042272,value00000042272
key0000000083445,value00000083445
key0000000027585,value00000027585
key0000000087214,value00000087214
key0000000052157,value00000052157
key0000000024072,value00000024072
key0000000068431,value00000068431
key0000000039384,value00000039384
key0000000008908,value00000008908
key0000000024396,value00000024396
key0000000062312,value00000062312
key0000000044552,value00000044552
key0000000073897,value00000073897
key0000000087282,value00000087282
key0000000017970,value00000017970
key0000000024674,value00000024674
key0000000015369,value00000015369
key0000000098606,value00000098606
key0000000034591,value00000034591
key0000000073419,value00000073419
key0000000035863,value00000035863
key0000000038307,value00000038307
key0000000084741,value00000084741
key0000000023359,value00000023359
key0000000054357,value00000054357
key0000000021834,value00000021834
key0000000068441,value00000068441
key0000000015585,value00000015585
key0000000068489,value00000068489
key0000000018590,value00000018590
key0000000006465,value00000006465
key0000000078394,value00000078394
key0000000042088,value00000042088
key0000000016030,value00000016030
key0000000070399,value00000070399
key0000000015304,value00000015304
key0000000096902,value00000096902
key0000000090131,value00000090131
key0000000020028,value00000020028
key0000000029545,value00000029545
key0000000050143,value00000050143
key0000000091342,value00000091342
key0000000018189,value00000018189
key0000000069850,value00000069850
key0000000080537,value00000080537
key0000000014470,value00000014470
key0000000070122,value00000070122
key0000000027790,value00000027790
key0000000039226,value00000039226
key0000000016890,value00000016890
key0000000062070,value00000062070
key0000000090034,value00000090034
key0000000039300,value00000039300
key0000000048356,value00000048356
key0000000074753,value00000074753
key0000000044062,value00000044062
key0000000086810,value00000086810
key0000000097782,value00000097782
key0000000073771,value00000073771
key0000000037451,value00000037451
key0000000014114,value00000014114
key0000000083084,value00000083084
key0000000098325,value00000098325
key0000000038741,value00000038741
key0000000028061,value00000028061
key0000000067947,value00000067947
key0000000093913,value00000093913
key0000000024629,value00000024629
key0000000064800,value00000064800
key0000000095994,value00000095994
key0000000096854,value00000096854
key0000000021987,value00000021987
key0000000033793,value00000033793
key0000000045662,value00000045662
key0000000052608,value00000052608
key0000000047897,value00000047897
key0000000035856,value00000035856
key0000000010889,value00000010889
key0000000052777,value00000052777
key0000000043582,value00000043582
key0000000059159,value00000059159
key0000000069587,value00000069587
key0000000097131,value00000097131
key0000000067570,value00000067570
key0000000042429,value00000042429
key0000000020508,value00000020508
key0000000061045,value00000061045
key0000000021282,value00000021282
key0000000038787,value00000038787
key0000000005974,value00000005974
key0000000013225,value00000013225
key0000000054337,value00000054337
key0000000009362,value00000009362
key0000000094509,value00000094509
key0000000004106,value00000004106
key0000000027475,value00000027475
key0000000078667,value00000078667
key0000000095764,value00000095764
key0000000046746,value00000046746
key0000000070834,value00000070834
key0000000065462,value00000065462
key0000000053519,value00000053519
key0000000016881,value00000016881
key0000000088434,value00000088434
key0000000042576,value00000042576
key0000000061999,value00000061999
key0000000091556,value00000091556
key0000000044994,value00000044994
key0000000082729,value00000082729
key0000000055430,value00000055430
key0000000032423,value00000032423
key0000000079552,value00000079552
key0000000010421,value00000010421
key0000000006903,value00000006903
key0000000022914,value00000022914
key0000000090738,value00000090738
key0000000019445,value00000019445
key0000000054760,value00000054760
key0000000034217,value00000034217
key0000000072642,value00000072642
key0000000014077,value00000014077
key0000000065822,value00000065822
key0000000097911,value00000097911
key0000000079056,value00000079056
key0000000069438,value00000069438
key0000000080635,value00000080635
key0000000049606,value00000049606
key0000000077981,value00000077981
key0000000061516,value00000061516
key0000000036550,value00000036550
key0000000060821,value00000060821
key0000000030350,value00000030350
key0000000028128,value00000028128
key0000000090864,value00000090864
key0000000058260,value00000058260
key0000000050148,value00000050148
key0000000018664,value00000018664
key0000000070986,value00000070986
key0000000016315,value00000016315
key0000000008024,value00000008024
key0000000018388,value00000018388
key0000000017228,value00000017228
key0000000057150,value00000057150
key0000000038133,value00000038133
key0000000048475,value00000048475
key0000000082766,value00000082766
key0000000000629,value00000000629
key0000000072483,value00000072483
key0000000007967,value00000007967
key0000000006343,value00000006343
key0000000068460,value00000068460
key0000000014511,value00000014511
key0000000089932,value00000089932
key0000000007352,value00000007352
key0000000018403,value00000018403
key0000000082054,value00000082054
key0000000067769,value00000067769
key0000000045812,value00000045812
key0000000078980,value00000078980
key0000000091901,value00000091901
key0000000031879,value00000031879
key0000000014691,value00000014691
key0000000007300,value00000007300
key0000000021846,value00000021846
key0000000040748,value00000040748
key0000000022587,value00000022587
key0000000064751,value00000064751
key0000000001322,value00000001322
key0000000015524,value00000015524
key0000000023281,value00000023281
key0000000005999,value00000005999
key0000000047626,value00000047626
key0000000018339,value00000018339
key0000000042525,value00000042525
key0000000014920,value00000014920
key0000000007026,value00000007026
key0000000034147,value00000034147
key0000000024245,value00000024245
key0000000007373,value00000007373
key0000000000071,value00000000071
key0000000014518,value00000014518
key0000000055314,value00000055314
key0000000026653,value00000026653
key0000000019890,value00000019890
key0000000001476,value00000001476
key0000000061964,value00000061964
key0000000099399,value00000099399
key0000000008835,value00000008835
key0000000071372,value00000071372
key0000000031874,value00000031874
key0000000041465,value00000041465
key0000000042101,value00000042101
key0000000007517,value00000007517
key0000000062152,value00000062152
key0000000081785,value00000081785
key0000000011783,value00000011783
key0000000036725,value00000036725
key0000000054439,value00000054439
key0000000011407,value00000011407
key0000000083191,value00000083191
key0000000086528,value00000086528
key0000000011398,value00000011398
key0000000026151,value00000026151
key0000000083992,value00000083992
key0000000022380,value00000022380
key0000000098612,value00000098612
key0000000038461,value00000038461
key0000000035927,value00000035927
key0000000005210,value00000005210
key0000000009330,value00000009330
key0000000060809,value00000060809
key0000000049411,value00000049411
key0000000012463,value00000012463
key0000000007893,value00000007893
key0000000049858,value00000049858
key0000000024051,value00000024051
key0000000041608,value00000041608
key0000000092910,value00000092910
key0000000050849,value00000050849
key0000000043068,value00000043068
key0000000094559,value00000094559
key0000000038498,value00000038498
key0000000023673,value00000023673
key0000000030563,value00000030563
key0000000044967,value00000044967
key0000000031548,value00000031548
key0000000027665,value00000027665
key0000000013583,value00000013583
key0000000042778,value00000042778
key0000000017854,value00000017854
key0000000061072,value00000061072
key0000000006613,value00000006613
key0000000023078,value00000023078
key0000000086742,value00000086742
key0000000077688,value00000077688
key0000000099082,value00000099082
key0000000051313,value00000051313
key0000000011368,value00000011368
key0000000072033,value00000072033
key0000000004019,value00000004019
key0000000062365,value00000062365
key0000000040618,value00000040618
key0000000090431,value00000090431
key0000000095978,value00000095978
key0000000008235,value00000008235
key0000000017412,value00000017412
key0000000006743,value00000006743
key0000000008194,value00000008194
key0000000034583,value00000034583
key0000000035256,value00000035256
key0000000015283,value00000015283
key0000000050102,value00000050102
key0000000080259,value00000080259
key0000000035329,value00000035329
key0000000020363,value00000020363
key0000000027625,value00000027625
key0000000065372,value00000065372
key0000000063285,value00000063285
key0000000034365,value00000034365
key0000000003290,value00000003290
key0000000016184,value00000016184
key0000000069689,value00000069689
key0000000028319,value00000028319
key0000000081274,value00000081274
key0000000036879,value00000036879
key0000000047001,value00000047001
key0000000093791,value00000093791
key0000000032418,value00000032418
key0000000007329,value00000007329
key0000000000279,value00000000279
key0000000059220,value00000059220
key0000000051461,value00000051461
key0000000018132,value00000018132
key0000000095443,value00000095443
key0000000093315,value00000093315
key0000000039676,value00000039676
key0000000037002,value00000037002
key0000000031952,value00000031952
key0000000052629,value00000052629
key0000000045625,value00000045625
key0000000036319,value00000036319
key0000000081484,value00000081484
key0000000034839,value00000034839
key0000000055001,value00000055001
key0000000059947,value00000059947
key0000000063565,value00000063565
key0000000042575,value00000042575
key0000000041699,value00000041699
key0000000041147,value00000041147
key0000000001045,value00000001045
key0000000006636,value00000006636
key0000000046698,value00000046698
key0000000023482,value00000023482
key0000000096041,value00000096041
key0000000016526,value00000016526
key0000000051198,value00000051198
key0000000016927,value00000016927
key0000000019654,value00000019654
key0000000039361,value00000039361
key0000000014305,value00000014305
key0000000032253,value00000032253
key0000000079053,value00000079053
key0000000046943,value00000046943
key0000000007760,value00000007760
key0000000080453,value00000080453
key0000000059724,value00000059724
key0000000063594,value00000063594
key0000000022537,value00000022537
key0000000012612,value00000012612
key0000000078874,value00000078874
key0000000008580,value00000008580
key0000000075865,value00000075865
key0000000083318,value00000083318
key0000000012653,value00000012653
key0000000099811,value00000099811
key0000000059164,value00000059164
key0000000031616,value00000031616
key0000000096814,value00000096814
key0000000083523,value00000083523
key0000000099308,value00000099308
key0000000030286,value00000030286
key0000000093822,value00000093822
key0000000009280,value00000009280
key0000000052963,value00000052963
key0000000093545,value00000093545
key0000000076208,value00000076208
key0000000077869,value00000077869
key0000000057445,value00000057445
key0000000009451,value00000009451
key0000000091174,value00000091174
key0000000080093,value00000080093
key0000000072717,value00000072717
key0000000018445,value00000018445
key0000000045233,value00000045233
key0000000052456,value00000052456
key0000000037012,value00000037012
key0000000066425,value00000066425
key0000000053878,value00000053878
key0000000026735,value00000026735
key0000000067813,value00000067813
key0000000023734,value00000023734
key0000000000563,value00000000563
key0000000051897,value00000051897
key0000000016849,value00000016849
key0000000069777,value00000069777
key0000000076711,value00000076711
key0000000010244,value00000010244
key0000000040470,value00000040470
key0000000073412,value00000073412
key0000000029741,value00000029741
key0000000070705,value00000070705
key0000000058050,value00000058050
key0000000033757,value00000033757
key0000000071123,value00000071123
key0000000039410,value00000039410
key0000000069758,value00000069758
key0000000092756,value00000092756
key0000000051086,value00000051086
key0000000030148,value00000030148
key0000000069687,value00000069687
key0000000064925,value00000064925
key0000000040117,value00000040117
key0000000004281,value00000004281
key0000000023040,value00000023040
key0000000051798,value00000051798
key0000000091819,value00000091819
key0000000078327,value00000078327
key0000000035511,value00000035511
key0000000087303,value00000087303
key0000000073495,value00000073495
key0000000099679,value00000099679
key0000000056307,value00000056307
key0000000061757,value00000061757
key0000000069167,value00000069167
key0000000068746,value00000068746
key0000000091997,value00000091997
key0000000021015,value00000021015
key0000000014239,value00000014239
key0000000000115,value00000000115
key0000000061005,value00000061005
key0000000002361,value00000002361
key0000000074024,value00000074024
key0000000082144,value00000082144
key0000000050755,value00000050755
key0000000075129,value00000075129
key0000000097844,value00000097844
key0000000064129,value00000064129
key0000000040942,value00000040942
key0000000005031,value00000005031
key0000000068384,value00000068384
key0000000019505,value00000019505
key0000000032188,value00000032188
key0000000017958,value00000017958
key0000000048024,value00000048024
key0000000023946,value00000023946
key0000000007002,value00000007002
key0000000098901,value00000098901
key0000000095346,value00000095346
key0000000098552,value00000098552
key0000000040854,value00000040854
key0000000041963,value00000041963
key0000000016998,value00000016998
key0000000054519,value00000054519
key0000000066139,value00000066139
key0000000026300,value00000026300
key0000000043584,value00000043584
key0000000032017,value00000032017
key0000000017881,value00000017881
key0000000076767,value00000076767
key0000000099068,value00000099068
key0000000021329,value00000021329
key0000000007336,value00000007336
key0000000064340,value00000064340
key0000000030088,value00000030088
key0000000000393,value00000000393
key0000000003115,value00000003115
key0000000014841,value00000014841
key0000000096528,value00000096528
key0000000017037,value00000017037
key0000000035107,value00000035107
key0000000072279,value00000072279
key0000000029479,value00000029479
key0000000007100,value00000007100
key0000000093539,value00000093539
key0000000012524,value00000012524
key0000000010700,value00000010700
key0000000083668,value00000083668
key0000000017759,value00000017759
key0000000070987,value00000070987
key0000000024104,value00000024104
key0000000099390,value00000099390
key0000000078136,value00000078136
key0000000023865,value00000023865
key0000000025617,value00000025617
key0000000012317,value00000012317
key0000000012387,value00000012387
key0000000030827,value00000030827
key0000000019377,value00000019377
key0000000075908,value00000075908
key0000000062393,value00000062393
key0000000081183,value00000081183
key0000000099514,value00000099514
key0000000017056,value00000017056
key0000000076436,value00000076436
key0000000084899,value00000084899
key0000000021143,value00000021143
key0000000092718,value00000092718
key0000000060657,value00000060657
key0000000005509,value00000005509
key0000000040390,value00000040390
key0000000006502,value00000006502
key0000000067801,value00000067801
key0000000036000,value00000036000
key0000000077492,value00000077492
key0000000048171,value00000048171
key0000000052950,value00000052950
key0000000003437,value00000003437
key0000000062621,value00000062621
key0000000048028,value00000048028
key0000000082735,value00000082735
key0000000074543,value00000074543
key0000000038088,value00000038088
key0000000065918,value00000065918
key0000000025368,value00000025368
key0000000067646,value00000067646
key0000000061224,value00000061224
key0000000097666,value00000097666
key0000000076143,value00000076143
key0000000059604,value00000059604
key0000000066323,value00000066323
key0000000060304,value00000060304
key0000000076334,value00000076334
key0000000017311,value00000017311
key0000000000576,value00000000576
key0000000002925,value00000002925
key0000000001190,value00000001190
key0000000081341,value00000081341
key0000000095372,value00000095372
key0000000006082,value00000006082
key0000000034457,value00000034457
key0000000052188,value00000052188
key0000000036786,value00000036786
key0000000066546,value00000066546
key0000000016158,value00000016158
key0000000090427,value00000090427
key0000000011993,value00000011993
key0000000085891,value00000085891
key0000000015845,value00000015845
key0000000036102,value00000036102
key0000000012270,value00000012270
key0000000086982,value00000086982
key0000000018459,value00000018459
key0000000025507,value00000025507
key0000000026327,value00000026327
key0000000067924,value00000067924
key0000000095943,value00000095943
key0000000082829,value00000082829
key0000000053155,value00000053155
key0000000081302,value00000081302
key0000000048830,value00000048830
key0000000039640,value00000039640
key0000000047298,value00000047298
key0000000016555,value00000016555
key0000000081691,value00000081691
key0000000058100,value00000058100
key0000000040928,value00000040928
key0000000038486,value00000038486
key0000000048293,value00000048293
key0000000040685,value00000040685
key0000000065507,value00000065507
key0000000026938,value00000026938
key0000000017248,value00000017248
key0000000098639,value00000098639
key0000000038048,value00000038048
key0000000096369,value00000096369
key0000000095148,value00000095148
key0000000038369,value00000038369
key0000000073296,value00000073296
key0000000037172,value00000037172
key0000000075243,value00000075243
key0000000066075,value00000066075
key0000000064946,value00000064946
key0000000049955,value00000049955
key0000000066354,value00000066354
key0000000069301,value00000069301
key0000000013865,value00000013865
key0000000071796,value00000071796
key0000000051109,value00000051109
key0000000010447,value00000010447
key0000000077558,value00000077558
key0000000099439,value00000099439
key0000000038262,value00000038262
key0000000049634,value00000049634
key0000000033814,value00000033814
key0000000087311,value00000087311
key0000000059257,value00000059257
key0000000032344,value00000032344
key0000000079986,value00000079986
key0000000010612,value00000010612
key0000000016112,value00000016112
key0000000075733,value00000075733
key0000000050581,value00000050581
key0000000038206,value00000038206
key0000000090156,value00000090156
key0000000085763,value00000085763
key0000000021310,value00000021310
key0000000049146,value00000049146
key0000000065325,value00000065325
key0000000070681,value00000070681
key0000000070200,value00000070200
key0000000085150,value00000085150
key0000000004993,value00000004993
key0000000017752,value00000017752
key0000000082255,value00000082255
key0000000024449,value00000024449
key0000000009127,value00000009127
key0000000010168,value00000010168
key0000000061572,value00000061572
key0000000090731,value00000090731
key0000000072216,value00000072216
key0000000025749,value00000025749
key0000000023829,value00000023829
key0000000040903,value00000040903
key0000000000200,value00000000200
key0000000019652,value00000019652
key0000000009748,value00000009748
key0000000002040,value00000002040
key0000000028871,value00000028871
key0000000034869,value00000034869
key0000000042309,value00000042309
key0000000069987,value00000069987
key0000000074090,value00000074090
key0000000092257,value00000092257
key0000000024554,value00000024554
key0000000060020,value00000060020
key0000000088070,value00000088070
key0000000004121,value00000004121
key0000000036376,value00000036376
key0000000068558,value00000068558
key0000000000694,value00000000694
key0000000077452,value00000077452
key0000000064459,value00000064459
key0000000007090,value00000007090
key0000000081226,value00000081226
key0000000084012,value00000084012
key0000000011570,value00000011570
key0000000066108,value00000066108
key0000000080023,value00000080023
key0000000037767,value00000037767
key0000000030011,value00000030011
key0000000065831,value00000065831
key0000000061221,value00000061221
key0000000061463,value00000061463
key0000000028066,value00000028066
key0000000036749,value00000036749
key0000000086709,value00000086709
key0000000044137,value00000044137
key0000000094101,value00000094101
key0000000061388,value00000061388
key0000000086986,value00000086986
key0000000041179,value00000041179
key0000000010796,value00000010796
key0000000064179,value00000064179
key0000000077942,value00000077942
key0000000079767,value00000079767
key0000000066260,value00000066260
key0000000080280,value00000080280
key0000000003368,value00000003368
key0000000018574,value00000018574
key0000000060344,value00000060344
key0000000097926,value00000097926
key0000000079458,value00000079458
key0000000098436,value00000098436
key0000000069117,value00000069117
key0000000092181,value00000092181
key0000000068524,value00000068524
key0000000060481,value00000060481
key0000000036487,value00000036487
key0000000041459,value00000041459
key0000000096489,value00000096489
key0000000075953,value00000075953
key0000000025825,value00000025825
key0000000038272,value00000038272
key0000000051674,value00000051674
key0000000055030,value00000055030
key0000000051209,value00000051209
key0000000068150,value00000068150
key0000000035809,value00000035809
key0000000061424,value00000061424
key0000000008813,value00000008813
key0000000048248,value00000048248
key0000000063399,value00000063399
key0000000015483,value00000015483
key0000000028896,value00000028896
key0000000073361,value00000073361
key0000000012043,value00000012043
key0000000091675,value00000091675
key0000000004248,value00000004248
key0000000019259,value00000019259
key0000000066060,value00000066060
key0000000041488,value00000041488
key0000000003935,value00000003935
key0000000023308,value00000023308
key0000000018154,value00000018154
key0000000004917,value00000004917
key0000000017170,value00000017170
key0000000072017,value00000072017
key0000000093138,value00000093138
key0000000066245,value00000066245
key0000000069784,value00000069784
key0000000005453,value00000005453
key0000000060227,value00000060227
key0000000071163,value00000071163
key0000000038104,value00000038104
key0000000026872,value00000026872
key0000000070011,value00000070011
key0000000089049,value00000089049
key0000000088741,value00000088741
key0000000088912,value00000088912
key0000000091027,value00000091027
key0000000048437,value00000048437
key0000000099133,value00000099133
key0000000006305,value00000006305
key0000000092529,value00000092529
key0000000009959,value00000009959
key0000000014829,value00000014829
key0000000056479,value00000056479
key0000000025531,value00000025531
key0000000003201,value00000003201
key0000000085656,value00000085656
key0000000041384,value00000041384
key0000000014649,value00000014649
key0000000015377,value00000015377
key0000000051445,value00000051445
key0000000043226,value00000043226
key0000000004867,value00000004867
key0000000095428,value00000095428
key0000000015376,value00000015376
key0000000072491,value00000072491
key0000000038659,value00000038659
key0000000084332,value00000084332
key0000000058917,value00000058917
key0000000084491,value00000084491
key0000000015366,value00000015366
key0000000038360,value00000038360
key0000000010601,value00000010601
key0000000072897,value00000072897
key0000000016289,value00000016289
key0000000080786,value00000080786
key0000000085336,value00000085336
key0000000049262,value00000049262
key0000000096220,value00000096220
key0000000027971,value00000027971
key0000000050502,value00000050502
key0000000079778,value00000079778
key0000000077910,value00000077910
key0000000051141,value00000051141
key0000000060767,value00000060767
key0000000029916,value00000029916
key0000000067994,value00000067994
key0000000020111,value00000020111
key0000000014321,value00000014321
key0000000090672,value00000090672
key0000000064123,value00000064123
key0000000053922,value00000053922
key0000000076608,value00000076608
key0000000017789,value00000017789
key0000000067892,value00000067892
key0000000082265,value00000082265
key0000000089624,value00000089624
key0000000074683,value00000074683
key0000000049851,value00000049851
key0000000038386,value00000038386
key0000000029378,value00000029378
key0000000054565,value00000054565
key0000000022095,value00000022095
key0000000055643,value00000055643
key0000000063923,value00000063923
key0000000054820,value00000054820
key0000000052253,value00000052253
key0000000005776,value00000005776
key0000000024878,value00000024878
key0000000033701,value00000033701
key0000000081425,value00000081425
key0000000040336,value00000040336
key0000000087789,value00000087789
key0000000047217,value00000047217
key0000000085588,value00000085588
key0000000049744,value00000049744
key0000000007692,value00000007692
key0000000026606,value00000026606
key0000000091511,value00000091511
key0000000057545,value00000057545
key0000000051361,value00000051361
key0000000073806,value00000073806
key0000000061448,value00000061448
key0000000030958,value00000030958
key0000000039885,value00000039885
key0000000025927,value00000025927
key0000000000590,value00000000590
key0000000093367,value00000093367
key0000000081814,value00000081814
key0000000012631,value00000012631
key0000000067302,value00000067302
key0000000091996,value00000091996
key0000000091446,value00000091446
key0000000049276,value00000049276
key0000000054977,value00000054977
key0000000011436,value00000011436
key0000000043275,value00000043275
key0000000057178,value00000057178
key0000000080572,value00000080572
key0000000000127,value00000000127
key0000000016706,value00000016706
key0000000016716,value00000016716
key0000000053909,value00000053909
key0000000016595,value00000016595
key0000000017874,value00000017874
key0000000074030,value00000074030
key0000000002663,value00000002663
key0000000087460,value00000087460
key0000000066628,value00000066628
key0000000063689,value00000063689
key0000000000353,value00000000353
key0000000099719,value00000099719
key0000000098696,value00000098696
key0000000098802,value00000098802
key0000000026005,value00000026005
key0000000051325,value00000051325
key0000000099767,value00000099767
key0000000002494,value00000002494
key0000000044820,value00000044820
key0000000071119,value00000071119
key0000000059523,value00000059523
key0000000083788,value00000083788
key0000000028772,value00000028772
key0000000057785,value00000057785
key0000000042149,value00000042149
key0000000098208,value00000098208
key0000000004968,value00000004968
key0000000012476,value00000012476
key0000000040138,value00000040138
key0000000081249,value00000081249
key0000000052811,value00000052811
key0000000001700,value00000001700
key0000000058608,value00000058608
key0000000047790,value00000047790
key0000000053613,value00000053613
key0000000070721,value00000070721
key0000000025434,value00000025434
key0000000000004,value00000000004
key0000000005137,value00000005137
key0000000079648,value00000079648
key0000000085742,value00000085742
key0000000014398,value00000014398
key0000000098846,value00000098846
key0000000084734,value00000084734
key0000000064374,value00000064374
key0000000011537,value00000011537
key0000000094520,value00000094520
key0000000034677,value00000034677
key0000000005991,value00000005991
key0000000095533,value00000095533
key0000000042504,value00000042504
key0000000059299,value00000059299
key0000000065168,value00000065168
key0000000059347,value00000059347
key0000000015394,value00000015394
key0000000077556,value00000077556
key0000000034324,value00000034324
key0000000034914,value00000034914
key0000000063430,value00000063430
key0000000034236,value00000034236
key0000000022843,value00000022843
key0000000023367,value00000023367
key0000000070752,value00000070752
key0000000098270,value00000098270
key0000000015337,value00000015337
key0000000098288,value00000098288
key0000000072343,value00000072343
key0000000007619,value00000007619
key0000000055060,value00000055060
key0000000028683,value00000028683
key0000000085317,value00000085317
key0000000023547,value00000023547
key0000000010044,value00000010044
key0000000094028,value00000094028
key0000000091325,value00000091325
key0000000067186,value00000067186
key0000000040367,value00000040367
key0000000033766,value00000033766
key0000000053402,value00000053402
key0000000070476,value00000070476
key0000000071033,value00000071033
key0000000030985,value00000030985
key0000000003391,value00000003391
key0000000032061,value00000032061
key0000000042200,value00000042200
key0000000049021,value00000049021
key0000000077475,value00000077475
key0000000053635,value00000053635
key0000000053823,value00000053823
key0000000036378,value00000036378
key0000000075407,value00000075407
key0000000088428,value00000088428
key0000000033878,value00000033878
key0000000022063,value00000022063
key0000000082256,value00000082256
key0000000085151,value00000085151
key0000000023162,value00000023162
key0000000099584,value00000099584
key0000000033225,value00000033225
key0000000055568,value00000055568
key0000000042411,value00000042411
key0000000047248,value00000047248
key0000000049871,value00000049871
key0000000025466,value00000025466
key0000000042328,value00000042328
key0000000056626,value00000056626
key0000000037443,value00000037443
key0000000071569,value00000071569
key0000000031876,value00000031876
key0000000020442,value00000020442
key0000000097760,value00000097760
key0000000050061,value00000050061
key0000000044850,value00000044850
key0000000090268,value00000090268
key0000000056524,value00000056524
key0000000075967,value00000075967
key0000000080752,value00000080752
key0000000065545,value00000065545
key0000000072663,value00000072663
key0000000097872,value00000097872
key0000000019781,value00000019781
key0000000070023,value00000070023
key0000000061253,value00000061253
key0000000006624,value00000006624
key0000000041895,value00000041895
key0000000066652,value00000066652
key0000000054364,value00000054364
key0000000055412,value00000055412
key0000000093294,value00000093294
key0000000034030,value00000034030
key0000000006294,value00000006294
key0000000063859,value00000063859
key0000000020492,value00000020492
